web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien
"1771781241-1","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","290 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495989_uploaded_image1_1596037715.jpg"
"1771781241-2","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","400CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495680_uploaded_image1_1596032109.jpg"
"1771781241-3","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","800 000CFA","Saint-Louis, Sénégal","https://images.coinafrique.com/thumb_2495384_uploaded_image1_1596026626.jpg"
"1771781241-4","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","150 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2494553_uploaded_image1_1596015216.jpg"
"1771781241-5","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","950 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2493619_uploaded_image1_1595976179.jpg"
"1771781241-6","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","180 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2491349_uploaded_image1_1595932714.jpg"
"1771781241-7","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","275 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2488569_uploaded_image1_1595858646.jpg"
"1771781241-8","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","650 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2487484_uploaded_image1_1595843120.jpg"
"1771781241-9","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2487408_uploaded_image1_1595841920.jpg"
"1771781241-10","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","120 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2487271_uploaded_image1_1595839511.jpg"
"1771781241-11","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","190 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2486092_uploaded_image1_1595792898.jpg"
"1771781241-12","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484036_uploaded_image1_1595732124.jpg"
"1771781241-13","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484035_uploaded_image1_1595732058.jpg"
"1771781241-14","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484034_uploaded_image1_1595731974.jpg"
"1771781241-15","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484033_uploaded_image1_1595731898.jpg"
"1771781241-16","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2484032_uploaded_image1_1595731823.jpg"
"1771781241-17","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482759_uploaded_image1_1595694878.jpg"
"1771781241-18","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","300 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482666_uploaded_image1_1595692369.jpg"
"1771781241-19","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","299 999CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482541_uploaded_image1_1595689964.jpg"
"1771781241-20","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482513_uploaded_image1_1595689410.jpg"
"1771781241-21","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton élevage","210 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482497_uploaded_image1_1595689095.jpg"
"1771781241-22","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","210 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482469_uploaded_image1_1595688795.jpg"
"1771781241-23","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","200 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482461_uploaded_image1_1595688566.jpg"
"1771781241-24","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482438_uploaded_image1_1595688131.jpg"
"1771781241-25","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","180 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2482386_uploaded_image2_1595687045.jpeg"
"1771781241-26","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","135CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482334_uploaded_image1_1595686358.jpg"
"1771781241-27","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","150 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482245_uploaded_image1_1595685020.jpg"
"1771781241-28","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","185 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2482210_uploaded_image1_1595684396.jpg"
"1771781241-29","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","500 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480332_uploaded_image1_1595632537.jpg"
"1771781241-30","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480286_uploaded_image1_1595631859.jpg"
"1771781241-31","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480284_uploaded_image1_1595631819.jpg"
"1771781241-32","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2480280_uploaded_image1_1595631786.jpg"
"1771781241-33","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","125 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2480059_uploaded_image1_1595628588.jpg"
"1771781241-34","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","350 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2479813_uploaded_image1_1595623583.jpg"
"1771781241-35","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","500 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2479050_uploaded_image1_1595609325.jpg"
"1771781241-36","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","325 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2478871_uploaded_image1_1595606375.21.jpeg"
"1771781241-37","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","350 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2478859_uploaded_image1_1595606128.43.jpeg"
"1771781241-38","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","135 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476451_uploaded_image1_1595553317.jpg"
"1771781241-39","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","135 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476442_uploaded_image1_1595553184.jpg"
"1771781241-40","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","185 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476438_uploaded_image1_1595553129.jpg"
"1771781241-41","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476432_uploaded_image1_1595553029.jpg"
"1771781241-42","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","175 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476429_uploaded_image1_1595552984.jpg"
"1771781241-43","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","135 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2476426_uploaded_image1_1595552919.jpg"
"1771781241-44","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","225 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2474476_uploaded_image1_1595514825.jpg"
"1771781241-45","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","400 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472372_uploaded_image1_1595473445.jpg"
"1771781241-46","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","500 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2472365_uploaded_image1_1595473179.jpg"
"1771781241-47","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2470369_uploaded_image1_1595430310.jpg"
"1771781241-48","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","2 300 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2470033_uploaded_image1_1595425583.jpg"
"1771781241-49","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_2469630_uploaded_image1_1595420981.jpg"
"1771781241-50","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","100 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2469403_uploaded_image1_1595417830.jpg"
"1771781241-51","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","290 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2468117_uploaded_image1_1595379948.jpg"
"1771781241-52","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","290 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2468111_uploaded_image1_1595379814.jpg"
"1771781241-53","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton Ladoum","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2466736_uploaded_image1_1595352722.jpg"
"1771781241-54","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","140 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2465523_uploaded_image1_1595336219.jpg"
"1771781241-55","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","270CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2465473_uploaded_image1_1595335670.jpg"
"1771781241-56","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","Sicap-Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2463888_uploaded_image1_1595297417.jpg"
"1771781241-57","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","160CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2461865_uploaded_image1_1595255482.jpg"
"1771781241-58","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons de tabaski","225 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2458672_uploaded_image1_1595183724.jpg"
"1771781241-59","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","350 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2458179_uploaded_image1_1595172395.jpg"
"1771781241-60","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2458174_uploaded_image1_1595172311.jpg"
"1771781241-61","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","650 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2457949_uploaded_image1_1595168245.jpg"
"1771781241-62","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","160CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2457270_uploaded_image1_1595154877.jpg"
"1771781241-63","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton de tabaski","350CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2457261_uploaded_image1_1595154715.jpg"
"1771781241-64","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","130 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2456586_uploaded_image1_1595121212.jpg"
"1771781241-65","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","175 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454786_uploaded_image2_1595077654.jpeg"
"1771781241-66","https://sn.coinafrique.com/categorie/moutons?page=11","Grand moutons","250 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454760_uploaded_image2_1595077108.jpeg"
"1771781241-67","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","220 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2454690_uploaded_image1_1595076280.jpg"
"1771781241-68","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","160 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_2454117_uploaded_image1_1595066333.jpg"
"1771781241-69","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","130 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2453976_uploaded_image1_1595064026.jpg"
"1771781241-70","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","175 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2453971_uploaded_image1_1595063877.jpg"
"1771781241-71","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","175 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2453961_uploaded_image1_1595063773.jpg"
"1771781241-72","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2451981_uploaded_image1_1595004741.jpg"
"1771781241-73","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2451810_uploaded_image1_1595001879.jpg"
"1771781241-74","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","180CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2451375_uploaded_image1_1594996209.jpg"
"1771781241-75","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2451346_uploaded_image1_1594995742.jpg"
"1771781241-76","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2451342_uploaded_image1_1594995718.jpg"
"1771781241-77","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons ladoum","900 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2450594_uploaded_image1_1594986380.jpg"
"1771781241-78","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons  ladoum","900 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2450252_uploaded_image1_1594982261.jpg"
"1771781241-79","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2448823_uploaded_image1_1594942963.jpg"
"1771781241-80","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","400 000CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_2448559_uploaded_image1_1594937714.jpg"
"1771781241-81","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","135 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2448392_uploaded_image1_1594933758.jpg"
"1771781241-82","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","200 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2447582_uploaded_image1_1594917347.jpg"
"1771781241-83","https://sn.coinafrique.com/categorie/moutons?page=11","Béliers","255 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2447483_uploaded_image1_1594915740.jpg"
"1771781241-84","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","190CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2447462_uploaded_image2_1594915468.jpeg"
"1771781245-85","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","750 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2932586_uploaded_image1_1612473951.jpg"
"1771781245-86","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2931779_uploaded_image1_1612447964.jpg"
"1771781245-87","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","200 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2931611_uploaded_image1_1612443667.jpg"
"1771781245-88","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","300 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2929533_uploaded_image1_1612364591.jpg"
"1771781245-89","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2929439_uploaded_image1_1612362372.jpg"
"1771781245-90","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","250 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2923628_uploaded_image1_1612181597.jpg"
"1771781245-91","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton  Ladoum","1 500 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2923489_uploaded_image1_1612179015.jpg"
"1771781245-92","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2922361_uploaded_image1_1612126538.jpg"
"1771781245-93","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","250 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2922356_uploaded_image1_1612126358.jpg"
"1771781245-94","https://sn.coinafrique.com/categorie/moutons?page=10","Bélier azawak","300 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2920865_uploaded_image1_1612027206.jpg"
"1771781245-95","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","130 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2907814_uploaded_image1_1611412258.jpg"
"1771781245-96","https://sn.coinafrique.com/categorie/moutons?page=10","Chèvre","50 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2897354_uploaded_image1_1610964651.jpg"
"1771781245-97","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","250 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885448_uploaded_image1_1610450831.jpg"
"1771781245-98","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","250 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885428_uploaded_image1_1610450476.jpg"
"1771781245-99","https://sn.coinafrique.com/categorie/moutons?page=10","Moto assawat","175CFA","Kayar, Sénégal","https://images.coinafrique.com/thumb_2882279_uploaded_image1_1610319596.jpg"
"1771781245-100","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2873055_uploaded_image1_1609937413.jpg"
"1771781245-101","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons Ladoum","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2872968_uploaded_image1_1609935438.jpg"
"1771781245-102","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2861975_uploaded_image1_1609448682.jpg"
"1771781245-103","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawate","300 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2860328_uploaded_image1_1609342630.jpg"
"1771781245-104","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","2 000 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2858185_uploaded_image1_1609240683.jpg"
"1771781245-105","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2845558_uploaded_image1_1608579631.jpg"
"1771781245-106","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_2845111_uploaded_image1_1608564436.jpg"
"1771781245-107","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","700 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2841419_uploaded_image1_1608390405.jpg"
"1771781245-108","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","200 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2840303_uploaded_image1_1608327135.jpg"
"1771781245-109","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","475 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_2836401_uploaded_image1_1608196450.jpg"
"1771781245-110","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","650 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2829249_uploaded_image1_1607913189.jpg"
"1771781245-111","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton mâle fils - pur sang","600 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2811883_uploaded_image1_1607200860.jpg"
"1771781245-112","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","8 500 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2796870_uploaded_image1_1606736518.jpg"
"1771781245-113","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","750CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2795953_uploaded_image1_1606693358.jpg"
"1771781245-114","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2795474_uploaded_image1_1606671417.jpg"
"1771781245-115","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","1 500 000CFA","Kébémer, Sénégal","https://images.coinafrique.com/thumb_2789124_uploaded_image1_1606398488.jpg"
"1771781245-116","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","1 000 000CFA","Kébémer, Sénégal","https://images.coinafrique.com/thumb_2789110_uploaded_image1_1606398269.jpg"
"1771781245-117","https://sn.coinafrique.com/categorie/moutons?page=10","Femelles ladoum","275 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2781792_uploaded_image1_1606140774.jpg"
"1771781245-118","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","5 000 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2779632_uploaded_image1_1606050129.jpg"
"1771781245-119","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton femelle","765 809 243CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2765878_uploaded_image1_1605534943.jpg"
"1771781245-120","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2765872_uploaded_image1_1605534766.jpg"
"1771781245-121","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","425 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2746543_uploaded_image1_1604796778.jpg"
"1771781245-122","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","1 700 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2736437_uploaded_image1_1604452585.jpg"
"1771781245-123","https://sn.coinafrique.com/categorie/moutons?page=10","Couple mouton","1 750 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2735771_uploaded_image1_1604430779.jpg"
"1771781245-124","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoume","Prix sur demande","Kaolack, Sénégal","https://images.coinafrique.com/thumb_2735067_uploaded_image1_1604415926.jpg"
"1771781245-125","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoume couple","1 750 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2735066_uploaded_image1_1604415830.jpg"
"1771781245-126","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum pur sang","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2723147_uploaded_image1_1603885095.jpg"
"1771781245-127","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","2 500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2705668_uploaded_image1_1603132464.jpg"
"1771781245-128","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum Pur sang","750 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2704105_uploaded_image1_1603067046.jpg"
"1771781245-129","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum pur sang","400CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2703872_uploaded_image1_1603056630.jpg"
"1771781245-130","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Anaux","400 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2675861_uploaded_image1_1601992787.jpg"
"1771781245-131","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","850 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671650_uploaded_image1_1601824346.jpg"
"1771781245-132","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671636_uploaded_image1_1601823931.jpg"
"1771781245-133","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton femelle ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671562_uploaded_image1_1601821270.jpg"
"1771781245-134","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671460_uploaded_image1_1601819030.jpg"
"1771781245-135","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","2 000 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2671450_uploaded_image1_1601818687.jpg"
"1771781245-136","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum","450 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2667623_uploaded_image1_1601667628.jpg"
"1771781245-137","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","500 000CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_2665289_uploaded_image1_1601598363.jpg"
"1771781245-138","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","690 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2664213_uploaded_image1_1601565887.jpg"
"1771781245-139","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton asawat et femelle ladoum","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2648435_uploaded_image1_1600940186.jpg"
